Fe.contabilizaci줻;Centro de coste;N즡ero de cuenta;Denominaci줻;En moneda local centro de beneficio;Clave moneda ML CeBe;En moneda de la sociedad;Clave moneda moneda sociedad;Acreedor;Nombre del usuario;Fecha de documento;Texto;Documento compras;N� doc.refer.
28/2/2022;10501009;700820001;MNT-EQUIPOS TALLER;-34,82;USD;-3917,00;ARS;204208;AR020690;27/12/2021;;R1418621;5106191386
28/2/2022;10501009;700820001;MNT-EQUIPOS TALLER;-34,82;USD;-3917,00;ARS;204208;AR020690;27/12/2021;;R1419721;5106191386
28/2/2022;10501009;700820001;MNT-EQUIPOS TALLER;-22,46;USD;-2527,00;ARS;204208;AR020690;27/12/2021;;R1704621;5106191386
28/2/2022;10501009;700820001;MNT-EQUIPOS TALLER;124,44;USD;14000,00;ARS;204779;AR020690;2/2/2022;;R1722021;5106191392
2/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;75,00;USD;8437,50;ARS;405794;BJADMIN_LO;2/3/2022;M309;R2222721;5005748700
2/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;70,20;USD;7898,00;ARS;204208;BJADMIN_LO;2/3/2022;103-183;R1750321;5005748728
2/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;70,20;USD;7898,00;ARS;204208;BJADMIN_LO;2/3/2022;103-184;R1750521;5005748729
2/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;102,03;USD;11478,00;ARS;204208;BJADMIN_LO;2/3/2022;103-185;R1750621;5005748895
2/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;102,03;USD;11478,00;ARS;204208;BJADMIN_LO;2/3/2022;103-186;R1750721;5005748896
2/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;102,03;USD;11478,00;ARS;204208;BJADMIN_LO;2/3/2022;103-187;R1750821;5005748897
2/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;102,03;USD;11478,00;ARS;204208;BJADMIN_LO;2/3/2022;103-188;R1751021;5005748898
2/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;208,00;USD;23400,00;ARS;201492;BJADMIN_LO;2/3/2022;MIT410;R1991721;5005748901
2/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;208,00;USD;23400,00;ARS;201492;BJADMIN_LO;2/3/2022;MIT410;R1850721;5005748903
2/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;456,87;USD;51397,88;ARS;401297;BJADMIN_LO;2/3/2022;8904-A;R2149021;5005748905
2/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;446,23;USD;50201,00;ARS;201492;BJADMIN_LO;2/3/2022;1673;R2156921;5005748921
2/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;75,00;USD;8437,50;ARS;405794;BJADMIN_LO;2/3/2022;734520-1RE;R2148821;5005749288
2/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;75,00;USD;8437,50;ARS;405794;BJADMIN_LO;2/3/2022;M22520/2-01;R2148221;5005749301
2/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;75,00;USD;8437,50;ARS;405794;BJADMIN_LO;2/3/2022;G125;R2235721;5005749305
3/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;90,00;USD;10170,00;ARS;405794;BJADMIN_LO;3/3/2022;01 IN;R2083621;5005750606
3/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;90,00;USD;10170,00;ARS;405794;BJADMIN_LO;3/3/2022;01 IN;R2083821;5005750607
3/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;167,60;USD;18675,00;ARS;405792;BJADMIN_LO;3/3/2022;HKMD 43LTG1-40KN;R2046421;5005750634
3/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;90,00;USD;10170,00;ARS;405794;BJADMIN_LO;3/3/2022;380;R2137021;5005750635
3/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;90,00;USD;10170,00;ARS;405794;BJADMIN_LO;3/3/2022;380;R2143321;5005750637
3/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;213,00;USD;24069,00;ARS;405628;BJADMIN_LO;3/3/2022;HFM-205;R2256721;5005750643
3/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;63,00;USD;7119,00;ARS;405628;BJADMIN_LO;3/3/2022;THCD-100;R2264621;5005750644
3/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;82,12;USD;9150,75;ARS;405804;BJADMIN_LO;3/3/2022;MP20E;R2303421;5005750650
3/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;645,13;USD;72900,00;ARS;201492;BJADMIN_LO;3/3/2022;34401A;R0114921;5005751131
3/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;296,09;USD;32992,50;ARS;405792;BJADMIN_LO;3/3/2022;2105;R0187122;5005751134
3/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;116,00;USD;13108,00;ARS;406142;BJADMIN_LO;3/3/2022;TDS-1;R2232621;5005751147
3/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;70,00;USD;7910,00;ARS;406142;BJADMIN_LO;3/3/2022;59239-4 AMP;R2273721;5005751153
3/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;159,00;USD;17967,00;ARS;406142;BJADMIN_LO;3/3/2022;LS-100;R2157021;5005751496
3/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;153,63;USD;17118,75;ARS;405792;BJADMIN_LO;3/3/2022;2323;R0004922;5005751505
3/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;154,00;USD;17402,00;ARS;405794;BJADMIN_LO;3/3/2022;879B;R2272021;5005751507
4/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;57,40;USD;6500,00;ARS;204208;BJADMIN_LO;4/3/2022;C27082-2;R0207421;5005753056
4/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;289,62;USD;32800,00;ARS;204208;BJADMIN_LO;4/3/2022;C27082-2;R0207521;5005753058
4/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;49,28;USD;5581,00;ARS;204208;BJADMIN_LO;4/3/2022;C71;R2129621;5005753065
4/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;128,48;USD;14550,00;ARS;204208;BJADMIN_LO;4/3/2022;T5-8002-105-00;R0402121;5005753548
4/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;143,49;USD;16250,00;ARS;204208;BJADMIN_LO;4/3/2022;T5-8002-104B-00;R1614021;5005753560
4/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;45,56;USD;5160,00;ARS;204208;BJADMIN_LO;4/3/2022;513-402;R2154521;5005753569
4/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;135,00;USD;15288,75;ARS;405628;BJADMIN_LO;4/3/2022;B30001-7;R2291621;5005753712
4/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;405,00;USD;45866,25;ARS;405628;BJADMIN_LO;4/3/2022;10A2735CZ;R2092621;5005753784
4/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;165,00;USD;18686,25;ARS;405794;BJADMIN_LO;4/3/2022;F70200-1;R0057122;5005753794
4/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;125,00;USD;14156,25;ARS;405794;BJADMIN_LO;4/3/2022;126-141;R0033822;5005753795
4/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;9122,00;USD;1033066,50;ARS;405628;BJADMIN_LO;4/3/2022;ADTS205;R1700021;5005753797
4/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;125,00;USD;14156,25;ARS;405794;BJADMIN_LO;4/3/2022;126-142;R0033322;5005753951
4/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;125,00;USD;14156,25;ARS;405794;BJADMIN_LO;4/3/2022;126-139;R0034122;5005753952
4/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;125,00;USD;14156,25;ARS;405794;BJADMIN_LO;4/3/2022;126-140;R0034222;5005753955
4/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;125,00;USD;14156,25;ARS;405794;BJADMIN_LO;4/3/2022;126-138;R0034022;5005753956
7/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;80,00;USD;9060,00;ARS;405794;BJADMIN_LO;7/3/2022;3.4-4IN;R2298821;5005757410
7/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;438,00;USD;49603,50;ARS;406142;BJADMIN_LO;7/3/2022;3706A;R2197321;5005757412
7/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;750,00;USD;84937,50;ARS;405628;BJADMIN_LO;7/3/2022;IFR-4000;R2211521;5005757418
4/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;45,56;USD;5160,00;ARS;204208;BJADMIN_LO;4/3/2022;482-060;R2187721;5005758418
7/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;504,00;USD;57078,00;ARS;406142;BJADMIN_LO;7/3/2022;PRO 360;R1845721;5005758481
1/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;65,29;USD;7345,00;ARS;204208;BJADMIN_LO;1/3/2022;10-80 GF;R1178220;5005759902
7/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;350,00;USD;39637,50;ARS;405794;BJADMIN_LO;7/3/2022;LD30910D0X00000;R2115321;5005759905
8/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;120,00;USD;13650,00;ARS;406142;BJADMIN_LO;8/3/2022;83V;R0056822;5005760165
1/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;229,33;USD;25800,00;ARS;206494;BJADMIN_LO;1/3/2022;AX204;R0392022;5005760371
1/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;229,33;USD;25800,00;ARS;206494;BJADMIN_LO;1/3/2022;AB 204-6;R0392122;5005760372
8/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;63,61;USD;7236,00;ARS;204805;BJADMIN_LO;8/3/2022;599-7034-5;R2103421;5005760375
8/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;150,00;USD;17062,50;ARS;406142;BJADMIN_LO;8/3/2022;7010;R2273021;5005760406
9/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;1602,20;USD;182250,00;ARS;204208;BJADMIN_LO;9/3/2022;M-1 PLUS;R1724321;5005761765
9/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;330,55;USD;37600,00;ARS;201492;BJADMIN_LO;9/3/2022;720A;R1971221;5005761825
9/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;3773,00;USD;429178,75;ARS;406142;BJADMIN_LO;9/3/2022;GP-20K;R1901921;5005761829
9/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;184,80;USD;21021,00;ARS;405794;BJADMIN_LO;9/3/2022;7008-0210-01;R0208122;5005762077
9/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;184,80;USD;21021,00;ARS;405794;BJADMIN_LO;9/3/2022;7008-0210-01;R0186822;5005762078
9/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;82,39;USD;9372,00;ARS;204208;BJADMIN_LO;9/3/2022;12IN.;R2110321;5005762094
9/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;60,18;USD;6845,00;ARS;204208;BJADMIN_LO;9/3/2022;6 IN.;R2110221;5005762095
9/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;60,18;USD;6845,00;ARS;204208;BJADMIN_LO;9/3/2022;5 IN.;R2110521;5005762096
9/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;82,39;USD;9372,00;ARS;204208;BJADMIN_LO;9/3/2022;11 IN.;R2110721;5005762098
9/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;34,99;USD;3980,00;ARS;204208;BJADMIN_LO;9/3/2022;4 IN.;R2110821;5005762099
9/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;34,99;USD;3980,00;ARS;204208;BJADMIN_LO;9/3/2022;3 IN.;R2111021;5005762100
9/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;82,39;USD;9372,00;ARS;204208;BJADMIN_LO;9/3/2022;10 IN.;R2110921;5005762101
9/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;82,39;USD;9372,00;ARS;204208;BJADMIN_LO;9/3/2022;9 IN.;R2111121;5005762102
9/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;60,18;USD;6845,00;ARS;204208;BJADMIN_LO;9/3/2022;7 IN.;R2110021;5005762104
9/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;60,18;USD;6845,00;ARS;204208;BJADMIN_LO;9/3/2022;8 IN.;R2110121;5005762105
9/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;50,86;USD;5785,00;ARS;204805;BJADMIN_LO;9/3/2022;YA 120;R2113921;5005762109
4/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;102,28;USD;11583,00;ARS;204208;BJADMIN_LO;4/3/2022;300 PSI-2;R2187221;5005762392
4/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;142,91;USD;16185,00;ARS;204208;BJADMIN_LO;4/3/2022;563.1;R1384520;5005762393
9/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;144,00;USD;16380,00;ARS;406142;BJADMIN_LO;9/3/2022;810749;R0003122;5005762470
9/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;98,00;USD;11147,50;ARS;406142;BJADMIN_LO;9/3/2022;A-25;R0144922;5005762523
10/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;62,06;USD;7075,00;ARS;204805;BJADMIN_LO;10/3/2022;TE6A;R2185921;5005764339
10/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;33,86;USD;3860,00;ARS;204805;BJADMIN_LO;10/3/2022;16-GN;R2113621;5005764340
10/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;115,00;USD;13110,00;ARS;406142;BJADMIN_LO;10/3/2022;HC-1769-02;R0165122;5005764346
10/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;159,00;USD;18126,00;ARS;406142;BJADMIN_LO;10/3/2022;LS-100;R0222022;5005764350
10/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;96,32;USD;10980,00;ARS;201492;BJADMIN_LO;10/3/2022;EEDM503C;R0800421;5005764736
10/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;105,00;USD;11970,00;ARS;405987;BJADMIN_LO;10/3/2022;CLRH-2-9501-0001-VSA;R0171622;5005764739
10/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;110,53;USD;12600,00;ARS;201492;BJADMIN_LO;10/3/2022;EX420;R0974921;5005764969
10/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;75,00;USD;8550,00;ARS;405794;BJADMIN_LO;10/3/2022;47386;R0206322;5005764977
10/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;75,00;USD;8550,00;ARS;405794;BJADMIN_LO;10/3/2022;M309;R0205922;5005764979
10/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;75,00;USD;8550,00;ARS;405794;BJADMIN_LO;10/3/2022;47386;R0173522;5005764981
9/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;101,83;USD;11583,00;ARS;204208;BJADMIN_LO;9/3/2022;60 1082 AS 04 L -30/0/30;R2126621;5005765451
1/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;292,44;USD;32900,00;ARS;201492;BJADMIN_LO;1/3/2022;3468B;R1693520;5005766258
3/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;231,18;USD;26123,00;ARS;201492;BJADMIN_LO;3/3/2022;HS-3V;R0460821;5005766259
10/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;75,00;USD;8550,00;ARS;405794;BJADMIN_LO;10/3/2022;47387-T;R0206722;5005766282
10/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;75,00;USD;8550,00;ARS;405794;BJADMIN_LO;10/3/2022;M22520/5-01;R0206222;5005766283
11/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;75,00;USD;8550,00;ARS;405794;BJADMIN_LO;11/3/2022;47387.;R0224822;5005766389
11/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;75,00;USD;8550,00;ARS;405794;BJADMIN_LO;11/3/2022;47387.;R0223822;5005766390
10/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;347,37;USD;39600,00;ARS;201492;BJADMIN_LO;10/3/2022;21008-B-090-6-B-2;R1693320;5005766488
11/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;75,00;USD;8550,00;ARS;405794;BJADMIN_LO;11/3/2022;M22520/1-01;R0212822;5005766530
11/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;75,00;USD;8550,00;ARS;405794;BJADMIN_LO;11/3/2022;M22520/1-01;R0172922;5005766531
11/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;75,00;USD;8550,00;ARS;405794;BJADMIN_LO;11/3/2022;47387.;R0225122;5005766540
11/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;75,00;USD;8550,00;ARS;405794;BJADMIN_LO;11/3/2022;M22520/2-1;R0173122;5005766541
11/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;45,26;USD;5160,00;ARS;204208;BJADMIN_LO;11/3/2022;122M&E-1;R2146021;5005766838
11/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;125,00;USD;14250,00;ARS;405794;BJADMIN_LO;11/3/2022;126-141;R0102322;5005766854
11/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;21,25;USD;2422,00;ARS;204208;BJADMIN_LO;11/3/2022;500-19620B;R2145921;5005766859
11/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;75,00;USD;8550,00;ARS;405794;BJADMIN_LO;11/3/2022;464868;R0184422;5005769611
11/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;75,00;USD;8550,00;ARS;405794;BJADMIN_LO;11/3/2022;M22520/101;R0212322;5005769612
14/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;26,35;USD;3004,00;ARS;204208;BJADMIN_LO;14/3/2022;9 IN;R2145621;5005769639
14/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;21,25;USD;2422,00;ARS;204208;BJADMIN_LO;14/3/2022;12900;R2154621;5005769640
14/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;21,25;USD;2422,00;ARS;204208;BJADMIN_LO;14/3/2022;500-19620B;R2145821;5005769642
14/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;71,12;USD;8108,00;ARS;204208;BJADMIN_LO;14/3/2022;600 MM;R2146521;5005770148
14/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;50,81;USD;5792,00;ARS;204208;BJADMIN_LO;14/3/2022;75 MM;R2144721;5005770150
8/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;240,00;USD;27300,00;ARS;406142;BJADMIN_LO;8/3/2022;N8741A;R2274921;5005770517
14/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;69,28;USD;7898,00;ARS;204208;BJADMIN_LO;14/3/2022;200MM;R2144621;5005770518
14/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;69,28;USD;7898,00;ARS;204208;BJADMIN_LO;14/3/2022;100-150 MM;R2144921;5005770519
14/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;50,81;USD;5792,00;ARS;204208;BJADMIN_LO;14/3/2022;100 MM;R2145021;5005770530
14/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;180,00;USD;20520,00;ARS;405794;BJADMIN_LO;14/3/2022;A1M-170-GE-1;R0169622;5005770538
14/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;52,63;USD;6000,00;ARS;206765;AR018358;14/3/2022;;4500018086;5005770829
11/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;21,25;USD;2422,00;ARS;204208;BJADMIN_LO;11/3/2022;150-CALIBRE;R2145321;5005771554
14/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;21,25;USD;2422,00;ARS;204208;BJADMIN_LO;14/3/2022;122;R2146321;5005771555
15/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;110,88;USD;12668,04;ARS;405794;BJADMIN_LO;15/3/2022;DIX-555A;R0199622;5005772281
15/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;110,88;USD;12668,04;ARS;405794;BJADMIN_LO;15/3/2022;DIX-365A;R0199522;5005772284
15/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;367,84;USD;42025,72;ARS;405794;BJADMIN_LO;15/3/2022;DSE-100X;R0199422;5005772287
15/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;33,00;USD;3770,00;ARS;204208;BJADMIN_LO;15/3/2022;486;R2246921;5005772505
15/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;150,11;USD;17118,75;ARS;405792;BJADMIN_LO;15/3/2022;BTD-2-250;R0259422;5005772521
15/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;70,37;USD;8040,00;ARS;201495;BJADMIN_LO;15/3/2022;94460.55;R2236421;5005772524
15/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;52,52;USD;6000,00;ARS;201495;BJADMIN_LO;15/3/2022;K;R2219921;5005772525
15/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;105,00;USD;11996,25;ARS;405794;BJADMIN_LO;15/3/2022;40-145-5;R0159522;5005772527
15/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;33,18;USD;3791,00;ARS;204208;BJADMIN_LO;15/3/2022;572-311-10;R0047022;5005772532
15/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;33,18;USD;3791,00;ARS;204208;BJADMIN_LO;15/3/2022;YA 120;R2230921;5005772537
15/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;32,09;USD;3666,00;ARS;204208;BJADMIN_LO;15/3/2022;05-5518342;R0010922;5005772540
15/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;158,30;USD;18052,50;ARS;405792;BJADMIN_LO;15/3/2022;97F92003500000;R0175622;5005773954
16/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;144,38;USD;16532,00;ARS;204208;BJADMIN_LO;16/3/2022;124-C;R2246721;5005773955
16/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;34,94;USD;4001,00;ARS;204208;BJADMIN_LO;16/3/2022;81-241;R2240921;5005773974
16/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;32,93;USD;3770,00;ARS;204208;BJADMIN_LO;16/3/2022;0-225MM;R0035222;5005773975
16/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;72,66;USD;8319,00;ARS;204208;BJADMIN_LO;16/3/2022;C81;R1310521;5005773977
16/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;50,59;USD;5792,00;ARS;204208;BJADMIN_LO;16/3/2022;436;R0032122;5005774324
16/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;53,34;USD;6107,00;ARS;204208;BJADMIN_LO;16/3/2022;543-253B;R2244121;5005774325
16/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;50,59;USD;5792,00;ARS;204208;BJADMIN_LO;16/3/2022;436;R0035422;5005774464
16/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;68,98;USD;7898,00;ARS;204208;BJADMIN_LO;16/3/2022;125 MM;R0032222;5005774465
16/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;115,00;USD;13167,50;ARS;406142;BJADMIN_LO;16/3/2022;321;R0184322;5005774466
16/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;530,00;USD;60685,00;ARS;405628;BJADMIN_LO;16/3/2022;CTS-700;R0178422;5005774469
17/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;271,04;USD;31034,08;ARS;405794;BJADMIN_LO;17/3/2022;878 B;R0172822;5005775678
17/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;385,15;USD;44100,00;ARS;200161;BJADMIN_LO;17/3/2022;90002319-T;R2214421;5005775679
17/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;100,00;USD;11450,00;ARS;405628;BJADMIN_LO;17/3/2022;M30BX;R0209522;5005775693
17/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;105,00;USD;12022,50;ARS;405987;BJADMIN_LO;17/3/2022;4SS-DAA-750U;R2103621;5005775926
17/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;117,04;USD;13401,08;ARS;405794;BJADMIN_LO;17/3/2022;DT-1236L;R0262022;5005775927
17/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;75,00;USD;8587,50;ARS;405794;BJADMIN_LO;17/3/2022;M22520/101;R0266722;5005775928
17/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;70,00;USD;8015,00;ARS;405794;BJADMIN_LO;17/3/2022;47387 AMP;R0263022;5005775929
17/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;150,00;USD;17175,00;ARS;406142;BJADMIN_LO;17/3/2022;C107;R0206022;5005775930
17/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;150,00;USD;17175,00;ARS;406142;BJADMIN_LO;17/3/2022;C107;R0205822;5005775931
17/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;591,50;USD;67088,07;ARS;405804;BJADMIN_LO;17/3/2022;5410MKII;R2159021;5005775932
17/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;206,00;USD;23587,00;ARS;406142;BJADMIN_LO;17/3/2022;6653A;R2139021;5005775933
17/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;408,00;USD;46716,00;ARS;406142;BJADMIN_LO;17/3/2022;3SDVV-010;R1906221;5005775935
17/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;1050,00;USD;120225,00;ARS;405794;BJADMIN_LO;17/3/2022;#10-32 UNF-3A;R0207922;5005775937
17/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;305,00;USD;34922,50;ARS;405794;BJADMIN_LO;17/3/2022;1761;R0262522;5005776009
17/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;153,95;USD;17627,28;ARS;405987;BJADMIN_LO;17/3/2022;2260B-30-36;R2033021;5005776010
17/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;110,88;USD;12695,76;ARS;405794;BJADMIN_LO;17/3/2022;DIX-365A;R0251022;5005776011
17/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;110,88;USD;12695,76;ARS;405794;BJADMIN_LO;17/3/2022;DIX-555A;R0250922;5005776012
17/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;367,84;USD;42117,68;ARS;405794;BJADMIN_LO;17/3/2022;DSE-100X;R0250722;5005776013
17/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;208,56;USD;23655,00;ARS;405792;BJADMIN_LO;17/3/2022;HPRS-C-6-0.1;R0383322;5005776014
17/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;1840,00;USD;210680,00;ARS;401417;BJADMIN_LO;17/3/2022;T477W;R0172022;5005776015
17/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;83,00;USD;9503,50;ARS;405987;BJADMIN_LO;17/3/2022;6022-1;R0258722;5005776016
17/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;75,00;USD;8587,50;ARS;405794;BJADMIN_LO;17/3/2022;G125;R0250022;5005777152
18/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;689,20;USD;78913,40;ARS;405987;BJADMIN_LO;18/3/2022;3245A;R2148921;5005777153
18/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;75,00;USD;8587,50;ARS;405628;BJADMIN_LO;18/3/2022;THCD-100;R0213722;5005777158
18/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;391,00;USD;44769,50;ARS;405628;BJADMIN_LO;18/3/2022;HFM-301;R0231122;5005777440
18/3/2022;10501009;700820001;MNT-EQUIPOS TALLER;216,00;USD;24732,00;ARS;405628;BJADMIN_LO;18/3/2022;CREF3-172942;R0254322;5005777448
